[0, 0, 0, 0, 97, 0, 85, 0, 115, 144, 32, 146, 0, 117, 77, 134]
[0, 0, 0, 0, 71, 0, 32, 0, 70, 77, 27, 90, 0, 79, 63, 75]
[0, 0, 0, 0, 47, 0, 0, 3, 48, 57, 15, 56, 0, 41, 32, 68]
[0, 0, 0, 0, 28, 0, 0, 1, 27, 37, 12, 38, 0, 23, 23, 43]
[0, 0, 0, 0, 17, 0, 2, 0, 18, 24, 8, 23, 0, 16, 15, 30]
[0, 0, 0, 0, 11, 0, 3, 0, 13, 14, 5, 14, 0, 12, 9, 19]
[0, 0, 0, 0, 8, 0, 2, 0, 8, 10, 3, 9, 0, 8, 6, 12]
[0, 0, 0, 0, 5, 0, 1, 0, 5, 6, 2, 6, 0, 5, 4, 8]
[0, 0, 0, 0, 3, 0, 1, 0, 3, 4, 2, 4, 0, 3, 3, 5]
[0, 0, 0, 0, 2, 0, 0, 0, 2, 3, 1, 3, 0, 2, 2, 3]
[0, 0, 0, 0, 1, 0, 0, 0, 2, 2, 1, 2, 0, 1, 1, 2]
[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1]
[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[84, 136, 82, 142, 86, 146, 108, 143, 81, 135, 0, 140, 89, 146, 84, 130]
[82, 141, 82, 136, 88, 144, 112, 144, 85, 128, 0, 148, 84, 151, 84, 131]
[82, 148, 74, 144, 89, 149, 117, 151, 79, 122, 0, 158, 80, 153, 86, 133]
[83, 153, 72, 148, 90, 151, 119, 152, 79, 123, 0, 163, 82, 157, 88, 135]
[85, 157, 72, 153, 93, 155, 122, 155, 81, 126, 0, 169, 84, 162, 92, 137]
[87, 160, 73, 158, 96, 159, 124, 159, 83, 129, 0, 175, 85, 166, 95, 141]
[90, 165, 74, 163, 99, 164, 127, 164, 86, 132, 0, 180, 87, 171, 99, 144]
[93, 169, 76, 167, 101, 168, 130, 168, 88, 136, 0, 185, 89, 176, 102, 148]
[96, 174, 78, 172, 104, 173, 134, 172, 91, 139, 0, 190, 92, 182, 104, 152]
[99, 179, 80, 176, 107, 178, 137, 177, 93, 143, 0, 195, 94, 187, 107, 157]
[101, 184, 83, 182, 110, 184, 141, 182, 95, 147, 0, 201, 97, 192, 110, 161]
[104, 189, 85, 187, 113, 188, 145, 187, 98, 151, 0, 207, 100, 197, 113, 166]
[107, 194, 87, 192, 116, 194, 149, 193, 101, 156, 0, 213, 102, 203, 117, 170]
[110, 200, 90, 198, 120, 199, 153, 198, 104, 160, 0, 219, 105, 209, 120, 175]
[113, 206, 92, 203, 123, 205, 158, 204, 107, 165, 0, 225, 108, 215, 123, 180]
[117, 211, 95, 209, 127, 211, 162, 209, 110, 169, 0, 232, 112, 221, 127, 185]
[119, 217, 98, 215, 130, 217, 167, 215, 113, 174, 0, 238, 114, 227, 131, 190]
[123, 224, 100, 221, 134, 223, 172, 222, 116, 179, 0, 245, 118, 233, 134, 196]
[127, 230, 103, 227, 137, 229, 176, 228, 119, 184, 0, 252, 121, 240, 138, 201]
[130, 236, 106, 234, 142, 236, 181, 234, 123, 189, 0, 259, 124, 247, 142, 207]
[134, 243, 109, 240, 145, 242, 186, 241, 126, 195, 0, 266, 128, 254, 146, 213]
[138, 250, 112, 247, 150, 249, 192, 247, 130, 200, 0, 274, 132, 261, 150, 219]
[141, 257, 115, 254, 154, 256, 197, 255, 133, 206, 0, 281, 135, 269, 154, 225]
[146, 264, 119, 261, 158, 264, 203, 262, 137, 211, 0, 289, 139, 276, 159, 232]
[149, 272, 122, 268, 162, 271, 208, 269, 141, 217, 0, 297, 143, 284, 163, 238]
[154, 280, 125, 276, 167, 279, 215, 277, 145, 224, 0, 306, 147, 292, 168, 245]
[158, 287, 129, 284, 172, 286, 220, 285, 149, 230, 0, 315, 151, 300, 172, 252]
[163, 295, 133, 292, 177, 295, 227, 293, 153, 236, 0, 323, 156, 309, 177, 259]
[167, 304, 137, 300, 182, 303, 233, 301, 158, 243, 0, 332, 160, 317, 182, 266]
[172, 313, 140, 309, 187, 312, 240, 310, 162, 250, 0, 342, 165, 326, 188, 274]
[177, 321, 144, 317, 192, 320, 246, 318, 167, 257, 0, 352, 169, 335, 193, 281]
[182, 330, 148, 327, 198, 329, 253, 327, 172, 264, 0, 362, 174, 345, 198, 289]
[187, 339, 152, 335, 203, 338, 260, 336, 176, 272, 0, 372, 179, 355, 204, 297]
[192, 349, 157, 345, 209, 348, 268, 346, 181, 280, 0, 382, 184, 365, 210, 306]
[198, 359, 161, 355, 215, 358, 275, 356, 186, 287, 0, 393, 189, 375, 215, 315]
[203, 369, 166, 365, 221, 368, 283, 366, 192, 295, 0, 404, 194, 386, 222, 323]
[209, 380, 171, 375, 227, 379, 291, 376, 197, 304, 0, 416, 200, 396, 228, 333]
[215, 390, 175, 386, 233, 389, 299, 387, 203, 312, 0, 427, 206, 408, 234, 342]
[221, 401, 180, 396, 240, 400, 308, 397, 208, 321, 0, 439, 211, 419, 241, 352]
[227, 413, 185, 408, 247, 412, 317, 409, 214, 330, 0, 452, 217, 431, 248, 362]
[234, 425, 190, 419, 254, 423, 326, 420, 220, 339, 0, 465, 223, 443, 255, 372]
[240, 437, 196, 431, 261, 435, 335, 432, 227, 349, 0, 478, 230, 456, 262, 382]
[247, 449, 201, 443, 269, 447, 344, 444, 233, 359, 0, 491, 236, 468, 269, 393]
[254, 461, 207, 456, 276, 460, 354, 457, 240, 369, 0, 505, 243, 482, 277, 404]
[261, 474, 213, 468, 284, 473, 364, 470, 246, 380, 0, 519, 250, 495, 285, 415]
[269, 488, 219, 482, 292, 486, 374, 483, 253, 390, 0, 534, 257, 509, 293, 427]
[276, 501, 225, 495, 300, 500, 385, 497, 260, 401, 0, 549, 264, 523, 301, 439]
[284, 516, 231, 509, 309, 514, 395, 511, 268, 413, 0, 564, 271, 538, 309, 452]
[292, 530, 238, 524, 317, 528, 407, 525, 275, 424, 0, 580, 279, 553, 318, 464]
[300, 545, 245, 538, 326, 543, 418, 540, 283, 436, 0, 596, 287, 569, 327, 477]
[309, 560, 252, 553, 335, 558, 430, 555, 291, 448, 0, 613, 295, 585, 336, 491]
[317, 576, 259, 569, 344, 574, 442, 570, 299, 461, 0, 630, 303, 601, 346, 505]
[326, 592, 266, 585, 354, 590, 455, 587, 307, 474, 0, 648, 312, 618, 355, 519]
[335, 609, 273, 601, 364, 607, 467, 603, 316, 487, 0, 666, 321, 635, 365, 534]
[345, 626, 281, 618, 374, 624, 480, 620, 325, 501, 0, 685, 330, 653, 376, 548]
[354, 644, 289, 636, 385, 641, 494, 637, 334, 515, 0, 704, 339, 672, 386, 564]
[364, 662, 297, 654, 396, 659, 508, 655, 343, 530, 0, 724, 349, 691, 397, 580]
[375, 680, 305, 672, 407, 678, 522, 674, 353, 545, 0, 745, 358, 710, 408, 596]
[385, 699, 314, 691, 419, 697, 536, 693, 363, 560, 0, 766, 368, 730, 420, 613]
[396, 719, 323, 710, 430, 717, 552, 712, 373, 576, 0, 787, 379, 751, 432, 630]
[407, 739, 332, 730, 442, 737, 567, 732, 384, 592, 0, 809, 389, 772, 444, 648]
[419, 760, 341, 751, 455, 758, 583, 753, 395, 608, 0, 832, 400, 794, 456, 666]
[430, 782, 351, 772, 467, 779, 599, 774, 406, 625, 0, 855, 412, 816, 469, 685]
[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1]
[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1]
[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]
[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
